product_id,name,regular_price,promo_price,brand,city_id
8000068592,Творог Ваша корова 5% 650г,,229.99,Ваша Корова,1141
8000076647,Сыр Рыжий Чеддер в нарезке Радость Вкуса 45% 125г,259.99,164.99,Радость Вкуса,1141
8000052561,Плавленый сыр со вкусом Индейка с травами Hochland 40% 230г,279.99,199.99,Hochland,1141
8000079148,Перепелиное яйцо Молодецкие 10шт,,67.99,Молодецкие,1141
1000580175,Сырок глазированный Картошка с варёной сгущёнкой Космомишки 40г,,23.99,Космомишки,1141
8000072121,Сыр Топленое молочко слайсы Радость вкуса 40% 125г,189.99,149.99,Радость Вкуса,1141
8000078945,Сырок глазированный в молочном шоколаде с ванилью Пушкинский 15% 40г,,59.99,Пушкинский,1141
8000068594,Сметана Ваша корова 15% 180г,,52.99,Ваша Корова,1141
8000087572,Йогурт Греческий Epica 2.5% 130г,,54.99,Epica,1141
8000081587,Маршмеллоу манго в молочном шоколаде В.П.Пастухов 9% 45г,,99.99,ЗГДиОП им. В.П. Пастухова,1141
8000077951,Напиток соевый Имбирный пряник Green Milk 1л,,139.99,Green Milk,1141
8000077481,Напиток кисломолочный безлактозный Кокос-ваниль Молвест Protein Max 0.6% 240г,,179.99,Молвест,1141
8000061561,Молочный коктейль пломбир Топ 2% 450г,,79.99,ТОП,1141
8000059708,Майонез оливковый Master Gurme 50.5% 350мл,119.99,84.99,Master Gurme,1141
